url,tags
https://support.mozilla.org/questions/1276865,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1276866,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276867,privacy-and-security_1;firefox-730;beta;desktop;windows-10;
https://support.mozilla.org/questions/1276870,firefox-710;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1276871,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276872,customize;desktop;firefox-720;windows-7;
https://support.mozilla.org/questions/1276876,firefox-680;desktop;privacy-and-security_1;windows-10;
https://support.mozilla.org/questions/1276877,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1276879,download-and-install_1;firefox-710;desktop;linux;
https://support.mozilla.org/questions/1276883,websites;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276886,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276889,privacy-and-security_1;firefox-720;desktop;windows-7;userjs;
https://support.mozilla.org/questions/1276890,download-and-install_1;firefox-710;desktop;linux;
https://support.mozilla.org/questions/1276893,privacy-and-security_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276894,firefox-720;desktop;fix-problems;windows-10;zeroday;zeroday72;
https://support.mozilla.org/questions/1276895,desktop;fix-problems;
https://support.mozilla.org/questions/1276896,firefox-7201;customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1276897,firefox-710;other;desktop;
https://support.mozilla.org/questions/1276899,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1276901,tabs;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276902,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1276904,firefox-710;customize;desktop;windows-10;
https://support.mozilla.org/questions/1276905,download-and-install_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276906,privacy-and-security_1;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1276907,tabs;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1276909,firefox-710;desktop;fix-problems;windows-10;
